"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,0.875,,
"LVA","Latvia","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,0.875,,
"LVA","Latvia","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,0.875,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.79166662693023,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.79166662693023,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.79166662693023,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.79166662693023,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.79166662693023,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.79166662693023,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.79166662693023,,
"LVA","Latvia","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.79166662693023,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.375,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.04166650772094,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,3.04166650772094,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.04166650772094,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,3.04166650772094,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,3.04166650772094,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,3.04166650772094,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,3.04166650772094,,
"ARG","Argentina","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,3.04166650772094,,
"SAU","Saudi Arabia","EPT_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,3.375,,
"SAU","Saudi Arabia","EPT_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.375,,
"SAU","Saudi Arabia","EPT_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.375,,
"SAU","Saudi Arabia","EPT_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,3.375,,
"SAU","Saudi Arabia","EPT_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.375,,
"SAU","Saudi Arabia","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,3.45833325386047,,
"SAU","Saudi Arabia","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,3.45833325386047,,
"SAU","Saudi Arabia","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,3.45833325386047,,
"SAU","Saudi Arabia","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.45833325386047,,
"SAU","Saudi Arabia","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.45833325386047,,
"LTU","Lithuania","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.375,,
"LTU","Lithuania","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.5,,
"LTU","Lithuania","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.375,,
"LTU","Lithuania","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.375,,
"LTU","Lithuania","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.375,,
"LTU","Lithuania","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.375,,
"LTU","Lithuania","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.20833349227905,,
"LTU","Lithuania","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,3.33333349227905,,
"LTU","Lithuania","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,3.20833349227905,,
"LTU","Lithuania","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,3.20833349227905,,
"LTU","Lithuania","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.91666662693023,,
"LTU","Lithuania","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.91666662693023,,
"HRV","Croatia","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2,,
"HRV","Croatia","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.875,,
"MKD","FYR of Macedonia","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.9375,,
"MKD","FYR of Macedonia","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,3.5,,
"COL","Colombia","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.875,,
"COL","Colombia","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.875,,
"COL","Colombia","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.875,,
"COL","Colombia","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.875,,
"COL","Colombia","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.875,,
"COL","Colombia","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.875,,
"COL","Colombia","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.25,,
"COL","Colombia","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.25,,
"COL","Colombia","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.25,,
"COL","Colombia","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.25,,
"COL","Colombia","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.25,,
"COL","Colombia","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.25,,
"CRI","Costa Rica","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,3.375,,
"CRI","Costa Rica","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,3.375,,
"CRI","Costa Rica","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,3.375,,
"CRI","Costa Rica","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,3.375,,
"CRI","Costa Rica","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,3.375,,
"CRI","Costa Rica","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,3.375,,
"CRI","Costa Rica","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.95833325386047,,
"CRI","Costa Rica","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.95833325386047,,
"CRI","Costa Rica","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.95833325386047,,
"CRI","Costa Rica","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.95833325386047,,
"CRI","Costa Rica","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.95833325386047,,
"CRI","Costa Rica","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.95833325386047,,
"BHS","Bahamas","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,0.25,,
"BHS","Bahamas","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,0.16666667163372,,
"BOL","Bolivia","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,3.75,,
"BOL","Bolivia","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.29166674613952,,
"BRB","Barbados","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,0.25,,
"BRB","Barbados","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,0.16666667163372,,
"DOM","Dominican Republic","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.25,,
"DOM","Dominican Republic","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.125,,
"ECU","Ecuador","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,3.875,,
"ECU","Ecuador","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.95833325386047,,
"SLV","El Salvador","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.375,,
"SLV","El Salvador","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.25,,
"GTM","Guatemala","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.375,,
"GTM","Guatemala","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.25,,
"HND","Honduras","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.5,,
"HND","Honduras","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.375,,
"JAM","Jamaica","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,0.25,,
"JAM","Jamaica","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,0.416666656732559,,
"MNE","Montenegro","EPT_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.8125,,
"MNE","Montenegro","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.08333325386047,,
"MYS","Malaysia","EPT_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,0.375,,
"MYS","Malaysia","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,0.291666686534882,,
"NIC","Nicaragua","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.125,,
"NIC","Nicaragua","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.04166662693023,,
"PAN","Panama","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,4.5,,
"PAN","Panama","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,4.29166650772094,,
"PRY","Paraguay","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.75,,
"PRY","Paraguay","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.75,,
"PRY","Paraguay","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.75,,
"PRY","Paraguay","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.75,,
"PRY","Paraguay","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.75,,
"PRY","Paraguay","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.75,,
"PRY","Paraguay","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.66666662693023,,
"PRY","Paraguay","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.66666662693023,,
"PRY","Paraguay","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.66666662693023,,
"PRY","Paraguay","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.66666662693023,,
"PRY","Paraguay","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.66666662693023,,
"PRY","Paraguay","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.66666662693023,,
"PER","Peru","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.25,,
"PER","Peru","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.25,,
"PER","Peru","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.25,,
"PER","Peru","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.25,,
"PER","Peru","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.25,,
"PER","Peru","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.25,,
"PER","Peru","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.875,,
"PER","Peru","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.875,,
"PER","Peru","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.875,,
"PER","Peru","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.875,,
"PER","Peru","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.875,,
"PER","Peru","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.875,,
"THA","Thailand","EPT_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.75,,
"THA","Thailand","EPT_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.75,,
"THA","Thailand","EPT_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.75,,
"THA","Thailand","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.75,,
"THA","Thailand","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.66666650772094,,
"THA","Thailand","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.66666650772094,,
"THA","Thailand","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,3.66666650772094,,
"THA","Thailand","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.66666650772094,,
"TUN","Tunisia","EPT_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,0.625,,
"TUN","Tunisia","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,0.541666686534881,,
"URY","Uruguay","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,4,,
"URY","Uruguay","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,4,,
"URY","Uruguay","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,4,,
"URY","Uruguay","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,4,,
"URY","Uruguay","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,4,,
"URY","Uruguay","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,4,,
"URY","Uruguay","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,4.29166650772094,,
"URY","Uruguay","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,4.29166650772094,,
"URY","Uruguay","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,4.29166650772094,,
"URY","Uruguay","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,4.29166650772094,,
"URY","Uruguay","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,4.29166650772094,,
"URY","Uruguay","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,4.29166650772094,,
"VEN","Venezuela","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,5.125,,
"VEN","Venezuela","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,5.20833301544189,,
"AUS","Australia","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,0.939112126827239,,
"AUS","Australia","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,0.939112126827239,,
"AUS","Australia","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,0.939112126827239,,
"AUS","Australia","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,0.939112126827239,,
"AUS","Australia","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,0.939112126827239,,
"AUS","Australia","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,0.939112126827239,,
"AUS","Australia","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,0.939112126827239,,
"AUT","Austria","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,1.47222220897674,,
"AUT","Austria","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,1.47222220897674,,
"AUT","Austria","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,1.47222220897674,,
"AUT","Austria","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,1.47222220897674,,
"AUT","Austria","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,1.47222220897674,,
"AUT","Austria","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,1.47222220897674,,
"AUT","Austria","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,1.47222220897674,,
"BEL","Belgium","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,1.91046619415283,,
"BEL","Belgium","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,1.85478663444519,,
"BEL","Belgium","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,1.92075884342193,,
"BEL","Belgium","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,1.92075884342193,,
"BEL","Belgium","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,1.92271196842193,,
"BEL","Belgium","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,1.92271196842193,,
"BEL","Belgium","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,1.89146208763122,,
"CAN","Canada","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,0.393985629081726,,
"CAN","Canada","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,0.393985629081726,,
"CAN","Canada","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,0.393985629081726,,
"CAN","Canada","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,0.393985629081726,,
"CAN","Canada","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,0.393985629081726,,
"CAN","Canada","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,0.393985629081726,,
"CAN","Canada","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,0.440652281045914,,
"CZE","Czech Republic","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,2.0078125,,
"CZE","Czech Republic","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,2.0078125,,
"CZE","Czech Republic","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,2.0078125,,
"CZE","Czech Republic","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,2.0078125,,
"CZE","Czech Republic","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,2.0078125,,
"CZE","Czech Republic","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,2.0078125,,
"CZE","Czech Republic","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,2.0078125,,
"DNK","Denmark","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,1.49293160438537,,
"DNK","Denmark","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,1.6040426492691,,
"DNK","Denmark","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,1.6040426492691,,
"DNK","Denmark","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,1.6040426492691,,
"DNK","Denmark","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,1.6040426492691,,
"DNK","Denmark","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,1.6040426492691,,
"DNK","Denmark","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,1.6040426492691,,
"FIN","Finland","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,1.6170015335083,,
"FIN","Finland","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,1.6170015335083,,
"FIN","Finland","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,1.6170015335083,,
"FIN","Finland","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,1.6170015335083,,
"FIN","Finland","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,1.60807287693023,,
"FIN","Finland","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,1.60807287693023,,
"FIN","Finland","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,1.60807287693023,,
"FRA","France","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,2.68957710266113,,
"FRA","France","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,2.68957710266113,,
"FRA","France","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,2.68957710266113,,
"FRA","France","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,2.59582710266113,,
"FRA","France","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,2.59582710266113,,
"FRA","France","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,2.58144211769104,,
"FRA","France","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,2.58144211769104,,
"DEU","Germany","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,1.55781865119934,,
"DEU","Germany","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,1.55781865119934,,
"DEU","Germany","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,1.55781865119934,,
"DEU","Germany","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,1.55781865119934,,
"DEU","Germany","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,1.55781865119934,,
"DEU","Germany","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,1.66892981529235,,
"DEU","Germany","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,1.66892981529235,,
"GRC","Greece","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,2.33333349227905,,
"GRC","Greece","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,2.33333349227905,,
"GRC","Greece","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,2.33333349227905,,
"GRC","Greece","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,2.33333349227905,,
"GRC","Greece","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,2.33333349227905,,
"GRC","Greece","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,2.33333349227905,,
"GRC","Greece","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,2.33333349227905,,
"HUN","Hungary","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,1.59905135631561,,
"HUN","Hungary","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,1.59905135631561,,
"HUN","Hungary","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,1.59905135631561,,
"HUN","Hungary","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,1.59905135631561,,
"HUN","Hungary","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,1.59905135631561,,
"HUN","Hungary","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,1.61988461017608,,
"HUN","Hungary","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,1.61988461017608,,
"ISL","Iceland","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,1.27050268650054,,
"ISL","Iceland","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,1.43716931343078,,
"ISL","Iceland","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,1.43716931343078,,
"ISL","Iceland","EPT_V4","Version 4 (2013-2019)","2016","2016","IDX","Index","0","Units",,,1.43716931343078,,
"ISL","Iceland","EPT_V4","Version 4 (2013-2019)","2017","2017","IDX","Index","0","Units",,,1.43716931343078,,
"ISL","Iceland","EPT_V4","Version 4 (2013-2019)","2018","2018","IDX","Index","0","Units",,,1.43716931343078,,
"ISL","Iceland","EPT_V4","Version 4 (2013-2019)","2019","2019","IDX","Index","0","Units",,,1.43716931343078,,
"IRL","Ireland","EPT_V4","Version 4 (2013-2019)","2013","2013","IDX","Index","0","Units",,,0.857142865657806,,
"IRL","Ireland","EPT_V4","Version 4 (2013-2019)","2014","2014","IDX","Index","0","Units",,,0.857142865657806,,
"IRL","Ireland","EPT_V4","Version 4 (2013-2019)","2015","2015","IDX","Index","0","Units",,,0.857142865657806,,
