country_code,country_name,country_group,wjp_rol_2,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2peapsgen,vdem_core_v2peapspol,vdem_core_v2peapsecon,vdem_core_v2peasjgen,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,wb_pefa_pi_2016_20,wb_aspire_adequacy_benefits,wjp_rol_7_7,wb_pefa_pi_2016_29,bs_bti_q2_3,rise_re_4,bs_bti_si,wb_pefa_pi_2016_05,wb_pefa_pi_2016_17,rise_ee_9,heritage_business_freedom,fraser_efw_capital_controls,rise_re_7,spi_census_and_survey_index,romelli_cbi_central_bank_independence,wjp_rol_7_6,wjp_rol_7_5,fh_fiw_cl_rating,vdem_core_v2x_cspart,bs_bti_q7_2,wjp_rol_3_4,oecd_pmr_2018_3_3,wjp_rol_1,wb_gtmi_cgsi,fraser_efw_credit_market_regulations,wjp_rol_8_2,wjp_rol_8_1,wjp_rol_8_4,vdem_core_v2stcritrecadm,vdem_core_v2cseeorgs,vdem_core_v2csreprss,wb_pefa_pi_2016_13,oecd_pmr_2018_1_3,wjp_rol_4_3,wb_lpi_lp_lpi_cust_xq,bs_bti_q15_1,oecd_epl_regular,oecd_epl_temporary,rise_ee_2,rise_ee_8,vdem_core_v2dlengage,bs_bti_q12_1,vdem_core_v2exbribe,wb_pefa_pi_2016_22,oecd_pmr_2018_6,wjp_rol_6_6,wb_pefa_pi_2016_30,idea_gsod_v_21_05,wb_pefa_pi_2016_27,heritage_financial_freedom,rise_ee_6,wb_enterprisesurveys_ic_frm_obs_obst1,wb_enterprisesurveys_ic_frm_reg_bus5,wb_enterprisesurveys_ic_frm_corr_corr11,wb_enterprisesurveys_ic_frm_trd_tr9,wb_enterprisesurveys_ic_frm_wrkf_wk9,wb_enterprisesurveys_ic_frm_reg_reg5,wb_enterprisesurveys_ic_frm_corr_crime9,wb_pefa_pi_2016_10,bs_bti_q8_2,wb_pefa_pi_2016_15,bs_bti_q2_1,wjp_rol_4_6,vdem_core_v2clacfree,wjp_rol_4_7,wjp_rol_4_5,vdem_core_v2cldiscm,vdem_core_v2cldiscw,fraser_efw_freedom_of_foreigners_to_visit,wjp_rol_4_4,vdem_core_v2caassemb,idea_gsod_v_22_08,fraser_efw_freedom_to_own_foreign_currency_bank_accounts,wjp_rol_4_8,oecd_pmr_2018_1_4,oecd_pmr_2018_1_2,wb_gtmi_gtei,vdem_core_v2juhcind,rise_ee_5,rise_ee_3,rise_ee_4,rise_re_3,bs_bti_q3_2,wb_wwbi_bi_pwk_pubs_tt_zs,wb_pefa_pi_2016_26,wb_pefa_pi_2016_25,heritage_investment_freedom,wb_pefa_pi_2016_28,wb_gtmi_i_8,vdem_core_v2juaccnt,wjp_rol_2_2,rise_re_1,vdem_core_v2xlg_legcon,wb_pefa_pi_2016_18,vdem_core_v2lgqugen,vdem_core_v2juncind,wb_pefa_pi_2016_14,wb_pefa_pi_2016_16,rise_ee_7,bs_bti_q8_1,wb_pefa_pi_2016_10_1,rise_ee_1,wb_pefa_pi_2016_23,wjp_rol_7_1,wb_enterprisesurveys_ic_frm_infra_in12,rise_re_2,vdem_core_v2x_corr,fh_fiw_pr_rating,vdem_core_v2pepwrgen,vdem_core_v2pepwrsoc,vdem_core_v2pepwrses,wb_pefa_pi_2016_21,rwb_pfi_index,oecd_pmr_2018_2_1,wb_pefa_pi_2016_24,vdem_core_v2xcl_prpty,wb_pefa_pi_2016_09,wb_pefa_pi_2016_12,wb_pefa_pi_2016_11,rise_ee_4_3,wb_gtmi_psdi,wjp_rol_3_1,wjp_rol_6,wb_pefa_pi_2016_19,wjp_rol_3_2,vdem_core_v2clrspct,oecd_pmr_2018_1_1,bs_bti_q3_1,wb_aspire_coverage,spi_std_and_methods,bs_bti_q1_2,oecd_pmr_2018_2_2,vdem_core_v2x_gender
ROU,Romania,0,0.5025000000000001,0.6473598580091703,0.6017175007403021,0.7788785898799575,0.8846921797004992,0.5673363774733637,0.7693913043478261,0.5921011058451816,0.5684894053315106,NA,NA,0.7386666666666667,NA,0.8518518518518517,0.1666666603088379,0.7676651305683565,NA,NA,0.9598214449170903,0.6482000000000001,0.8460000000000001,1,0.8003333335,NA,0.6326086956521739,0.4808988764044944,0.8333333333333334,0.687784679089027,0.7407407407407408,0.7260869565217392,0.4444444444444444,0.5846153846153846,0.5757575757575758,0.8353333333333334,0.47848101265822784,0.5585365853658537,0.6134831460674157,0.44603797269731676,0.6926053310404128,0.7766765494846816,NA,0.6855123494063738,0.579746835443038,0.4741935483870968,0.48148148148148145,NA,NA,1,0.5625,0.5150098054005129,0.6666666666666666,0.5751101968851013,NA,0.8488137695401312,0.6700000000000002,NA,0.33,NA,0.5555555555555556,0.2222222137451172,0.8481481481481481,0.361963190184049,0.49794661190965095,0.7068965517241379,0.47301587301587295,0.4838255977496484,0.2737864077669903,NA,0.8148148148148149,NA,0.8888888888888888,0.5795918367346938,0.7008610792192881,0.6695652173913045,0.7866666666666666,0.8050490478938258,0.7613729075819384,0.7346666666666667,0.6901098901098903,0.6807606596345269,NA,1,0.7040000000000001,0.2258064880000599,0.3859373134141343,0.671875,0.6277882523567803,0.7043478073956615,1,1,0.631578947368421,0.7777777777777778,0.7738095238095238,NA,NA,0.7368421052631579,NA,1,0.5792021924482339,0.7130434782608696,0.6,0.69139896373057,NA,0.01,0.6744207178555204,NA,NA,0.875,0.925925925925926,NA,0.8444444274902344,NA,0.5619047619047619,0.5929705215419502,0.9375,0.4282765737874097,0.8333333333333334,0.6655677091357264,0.705226480836237,0.558007480448827,NA,0.5504210526315789,0.6452239398428851,NA,0.9389233954451346,NA,NA,NA,1,0.78,0.5930232558139535,0.5380281690140845,NA,0.56,0.5651050502414198,0.5175438429179945,0.6666666666666666,NA,0.775,0.875,0.5108071334018413,0.9008602150537635
RUS,Russian Federation,0,0.3350000000000001,0.3494749297441207,0.38477938999111644,0.791642607506458,0.8429617304492513,0.5384779299847793,0.6164426877470356,0.5398420221169036,0.6047846889952153,NA,NA,0.4373333333333334,NA,0.2222222222222222,0.4,0.370199692780338,NA,NA,0.6659226445797962,0.72,0.2823333333333333,0.25,0.62566666675,NA,0.4369565217391305,0.7528089887640449,0.16666666666666666,0.3532091097308489,0.6666666666666666,0.5869565217391305,0.9555555548932817,0.24358974358974358,0.8535353535353535,0.8056666666666666,0.31139240506329113,0.13414634146341461,0.35056179775280905,0.5491605209477483,0.3458870736600745,0.40720033883947476,NA,0.321554738971048,0.2784810126582278,0.4225806451612903,0.37037037037037035,NA,NA,0.75,0.35416666030883787,0.4304419972846584,0.3333333333333333,0.3165736115192478,NA,0.15477685326423607,0.295,NA,0.33,NA,0.3333333333333333,0.01,0.725925925925926,0.8711656441717792,0.8583162217659138,0.8948275862068966,0.9333333333333332,0.8115330520393813,0.8388349514563107,NA,0.6666666666666666,NA,0.3333333333333333,0.1816326530612245,0.3576349024110218,0.3717391304347826,0.5377777777777778,0.5121754183496826,0.5182726121817415,0.321,0.3516483516483517,0.3425939682068044,0.212,1,0.49599999999999994,0.2473118433939648,0.3060385047728961,0.8437500000000001,0.12385786802030453,0.4086956545968587,0.875,0.5,0.23684210526315788,0.3333333333333333,NA,NA,NA,0.3157894736842105,NA,1,0.5317904993909867,0.5152173913043478,0.85,0.12974093264248707,NA,0.01,0.13100106012418603,NA,NA,0.2638888931274414,0.8888888888888888,NA,0.8888888549804688,NA,0.5809523809523809,0.9149659863945578,0.5,0.7473684210526316,0.01,0.46381143121244806,0.6119794259167081,0.3004420265215913,NA,0.3827894736842105,0.605347326560319,NA,0.9142857142857143,NA,NA,NA,1,0.9299999999999999,0.5465116279069767,0.4084507042253521,NA,0.394,0.3701422419417983,0.14912284047980057,0.2222222222222222,NA,0.8500000000000001,0.875,0.5683906564352117,0.7105376344086022
RWA,Rwanda,0,0.5968749999999999,0.37435290637479657,0.5590761030500444,0.5686977662969154,0.2260232945091514,0.3932724505327245,0.800094861660079,0.2521642969984202,0.1584073820915926,NA,NA,0.52,NA,0.2222222222222222,0.8333333587646484,0.30261136712749614,NA,NA,0.7589285949967349,0.5626,0.8460000000000001,1,0.875,NA,0.657608695652174,0.7387640449438203,0.16666666666666666,0.5888198757763975,0.5555555555555556,0.5951086956521738,NA,0.5608974358974358,0.595959595959596,0.6766666666666666,0.5664556962025317,0.40548780487804875,0.7415730337078652,0.5585124745018045,0.35242189739180285,0.4450656501482423,NA,NA,0.46518987341772156,0.5032258064516129,0.5555555555555556,NA,NA,0.9791666603088379,0.5208333396911621,0.5284356614874038,0.5555555555555556,0.5384660593593887,NA,NA,0.7031249999999999,NA,0.33,NA,0.4444444444444444,0.01,0.4296296296296297,0.997955010224949,0.997946611909651,0.9068965517241381,0.977777777777778,0.9324894514767933,0.9766990291262135,NA,0.5555555555555556,NA,0.1111111111111111,0.2602040816326531,0.2647531572904707,0.5543478260869565,0.5694444444444444,0.26658972879399884,0.35827823885215926,0.5509999999999999,0.43406593406593413,0.19913831525776263,0.40599999999999997,1,0.6699999999999999,NA,NA,0.7031250000000001,0.27970993473531547,0.6521738957367237,0.29166666030883787,0.5,0.833333346718236,0.3333333333333333,NA,NA,NA,0.631578947368421,NA,1,0.7007917174177831,0.5760869565217392,0.95,0.36787564766839376,NA,1,0.520581553839164,NA,NA,0.6493055629730224,0.7777777777777778,NA,1,NA,0.757936507936508,0.9149659863945578,1,0.33581011351909185,0.16666666666666666,0.7368972423355415,0.3670814667330347,0.45800748044882694,NA,0.38006578947368425,NA,NA,0.3383022774327122,NA,NA,NA,0.5,0.82,0.5784883720930233,0.5598591549295774,NA,0.58,0.4988907738483622,NA,0.2222222222222222,NA,0.45,0.8333333333333333,NA,0.7952688172043012
WSM,Samoa,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7051999999999999,NA,NA,0.5833333335,NA,NA,NA,0.8333333333333334,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13541666666666669,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5684210526315789,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8333333333333334,NA,NA,NA,NA,0.5907368421052631,NA,NA,NA,NA,NA,NA,NA,0.33499999999999996,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA
SMR,San Marino,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.19191919191919193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20833333333333331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,0.575,NA,NA,NA
SAU,Saudi Arabia,0,NA,0.3650643395947345,0.3250518211430264,0.526606898647622,0.6851913477537438,0.55662100456621,0.3202845849802372,0.7755134281200632,0.5025290498974709,NA,NA,NA,NA,0.1111111111111111,0.2375,0.1424731182795699,NA,NA,0.37946428153283734,0.7245999999999999,0.10266666666666666,0.125,0.9339999999999999,NA,NA,NA,0.01,0.19233954451345758,0.48148148148148145,NA,NA,NA,0.8181818181818182,0.7003333333333333,NA,NA,NA,0.39071081123489726,0.20246488965319573,0.3807708598051673,NA,NA,NA,0.5000000000000001,0.4444444444444444,NA,NA,0.25,0.8229166603088379,0.2234726203047217,0.2962962962962963,0.4556273875991772,NA,NA,NA,NA,0.33,NA,0.5555555555555556,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.6296296296296297,NA,0.01,NA,0.2655281285878301,NA,NA,0.29362377380265436,0.3042340694893797,0.21000000000000002,NA,0.1731689199227455,0.126,1,NA,NA,NA,0.8020833333333334,0.3132704858593184,0.3065217309962601,0.625,0.59375,0.08223684210526316,0.1111111111111111,NA,NA,NA,0.4842105263157895,NA,1,0.6120280146163216,NA,0.8,0.02590673575129534,NA,1,0.3390882932000606,NA,NA,0.6076388907432556,0.7777777777777778,NA,0.7055555534362793,NA,NA,NA,0.40625,0.40454076367389064,0.01,0.15960560776459717,0.23145843703334992,0.24746684801088067,NA,0.3024078947368421,NA,NA,0.5540372670807454,NA,NA,NA,0.375,0.8999999999999999,NA,NA,NA,NA,0.41174474748792894,NA,0.01,NA,0.4,0.5,NA,0.27612903225806457
SEN,Senegal,0,0.47500000000000003,0.679219050436326,0.6381995854308558,0.6075064579851086,0.7088851913477537,0.4384474885844749,0.6925217391304348,0.5149447077409163,0.6370471633629528,0.4,NA,0.5386666666666667,0.5,0.7407407407407408,0.1666666603088379,0.6543778801843317,0.6666666666666666,0.6666666666666666,0.2678571474187229,0.5372,0.077,0.5,0.7003333334999999,NA,0.5978260869565217,0.6179775280898877,0.7000000000000001,0.8329192546583851,0.48148148148148145,0.29347826086956524,NA,0.5128205128205128,0.3282828282828283,0.753,0.4810126582278481,0.5121951219512195,0.5775280898876404,0.4758826298446571,0.7920894239036973,0.7747846957503882,0.16666666666666666,NA,0.39746835443037976,0.3419354838709677,0.5555555555555556,NA,NA,0.6666666412353516,0.2291666603088379,0.7530547593905567,0.40740740740740744,0.49056714663532175,0.01,NA,0.6425000000000001,0.16666666666666666,0.67,0.01,0.4444444444444444,0.02777777671813965,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.5555555555555556,0.01,0.7037037037037037,0.3326530612244898,0.8202066590126292,0.7021739130434782,0.8111111111111111,0.7543854587420658,0.7293571529047687,0.6666666666666667,0.6285714285714287,0.6223443767642253,NA,0.01,0.6213333333333334,NA,NA,0.34375000000000006,0.5023640319071792,0.25652173398167527,0.25,0.125,0.27631578947368424,0.5185185185185186,NA,0.16666666666666666,0.4,0.631578947368421,0.16666666666666666,1,0.6264311814859927,0.5760869565217392,1,0.736580310880829,0.4,0.75,0.6351658337119491,0.8333333333333334,0.16666666666666666,0.5173611164093017,0.7777777777777778,0.3333333333333333,0.7111111068725586,0.16666666666666666,0.4761904761904763,NA,0.5416666603088379,0.3958720330237358,0.7333333333333334,0.6737636727776922,0.7934959349593496,0.6462427745664739,0.4,0.5426842105263158,NA,0.3333333333333333,0.7915113871635611,0.01,0.01,0.16666666666666666,0.5,0.495,0.286046511627907,0.523943661971831,0.4,0.46799999999999997,0.582591674279003,NA,0.5555555555555556,NA,0.45,0.875,NA,0.8572043010752688
SRB,Serbia,0,0.3400000000000001,0.6399645022925603,0.6314776428782944,0.7146026439750798,0.6386023294509152,0.7031963470319634,0.8050276679841897,0.6351658767772511,0.634688995215311,1,NA,0.5146666666666667,0.16666666666666666,0.7777777777777778,0.5,0.6562980030721967,0.6666666666666666,0.6666666666666666,0.647321439595247,0.7304,0.154,0.01,0.7168333335,NA,0.5021739130434784,0.2539325842696629,0.7000000000000001,0.575983436853002,0.6666666666666666,0.37826086956521743,NA,0.28461538461538466,0.7070707070707071,0.8316666666666667,0.4227848101265823,0.3048780487804878,0.3438202247191012,0.5181233328102934,0.6145600458584121,0.6027954256670901,1,NA,0.4227848101265822,0.48064516129032264,0.5555555555555556,NA,NA,0.8333333587646484,0.5,0.5643385125961684,0.5555555555555556,0.31516309138995,0.01,NA,0.5000000000000001,0.8333333333333334,0.33,1,0.5555555555555556,0.3333333333333333,0.8537037037037036,0.834355828220859,0.8501026694045175,0.8,0.9507936507936509,0.9409282700421943,0.7359223300970875,0.5,0.7407407407407408,0.6666666666666666,0.6296296296296297,0.3836734693877551,0.6659873708381171,0.5652173913043479,0.7444444444444444,0.6580784766301211,0.6455760303840203,0.605,0.45274725274725275,0.7806566632001188,0.68,0.5,0.5946666666666667,NA,NA,0.7916666666666667,0.4569688179840464,0.6608695344113681,0.75,0.75,0.7412280434056332,0.5555555555555556,0.6904761904761905,0.8333333333333334,1,0.7368421052631579,0.5,1,0.4035627283800244,0.45217391304347826,0.8,0.489740932642487,0.8,0.75,0.5641072239890959,1,0.16666666666666666,0.4166666793823242,0.7777777777777778,0.6666666666666666,0.9722222137451172,0.5,0.5746031746031746,0.8310657596371883,0.9166666412353516,0.7011351909184727,0.5666666666666668,0.6156832537359421,0.5790277086444333,0.5961577694661679,0.8,0.5093421052631579,NA,1,0.9289855072463769,0.01,0.25,0.16666666666666666,0.5,0.8200000000000001,0.5093023255813954,0.39436619718309857,0.8,0.46599999999999997,0.6287876810648572,NA,0.48148148148148145,NA,0.775,0.875,NA,0.912258064516129
SYC,Seychelles,0,NA,0.841561899127348,0.8181522061000889,0.7403130223370309,0.6009650582362729,0.7683409436834094,0.7364110671936759,0.5893206951026856,0.689166097060834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6464,0.8460000000000001,NA,0.5663333335,NA,NA,NA,0.7000000000000001,0.8175983436853002,NA,NA,NA,NA,0.4494949494949495,0.6849999999999999,NA,NA,NA,0.7341911187823631,0.6896531957580969,0.6928984893406749,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6716246794388293,NA,0.5673817220099912,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6919058553386912,NA,NA,0.731073283323716,0.717569278379519,0.6666666666666667,NA,0.8085574208884267,NA,1,NA,NA,NA,0.36458333333333337,0.7396664249456127,NA,NA,NA,NA,NA,NA,NA,NA,0.5789473684210527,NA,1,0.6692143727161998,NA,NA,0.8474611398963731,NA,0.01,0.7309404815992732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13808049535603717,0.7333333333333334,0.5901093822215375,0.5745810519329683,0.5982658959537572,NA,0.5518815789473684,NA,NA,0.7712215320910973,NA,NA,NA,NA,0.625,NA,NA,NA,NA,0.7592326764974552,NA,NA,NA,0.5,NA,NA,0.9023655913978494
SLE,Sierra Leone,0,0.24,0.6524182813193314,0.5948771098608233,0.4876158638504786,0.5667221297836939,0.5516894977168949,0.6248221343873518,0.3106477093206951,0.45632262474367735,0.4,0.0026107281392698987,0.36800000000000005,0.5,0.5555555555555556,0.175,0.5602918586789555,0.6666666666666666,0.6666666666666666,0.01,0.42719999999999997,0.01,0.01,0.39966666650000005,NA,0.49565217391304356,0.3640449438202248,0.6666666666666666,0.9577639751552794,0.4444444444444444,0.49347826086956526,NA,0.4282051282051282,0.4141414141414142,0.3556666666666667,0.2708860759493671,0.4195121951219512,0.45168539325842705,0.4002824415502903,0.7557179707652623,0.8196526895383313,0.16666666666666666,NA,0.3518987341772151,0.22903225806451613,0.3333333333333333,NA,NA,0.1666666603088379,0.3333333206176758,0.8092019912505658,0.3333333333333333,0.34454892741698506,0.01,NA,0.3125,0.5,0.33,0.6666666666666666,0.2222222222222222,0.01,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.32857142857142857,0.688203214695752,0.5956521739130436,0.7799999999999999,0.6979515291402193,0.6997045998030665,0.38866666666666666,0.5362637362637364,0.6737186153617591,NA,0.5,0.3973333333333333,NA,NA,0.3072916666666667,0.41195068890500364,0.08260869180142101,0.7916666412353516,0.125,0.3157894736842105,0.37037037037037035,NA,0.16666666666666666,0.6,0.631578947368421,0.16666666666666666,1,0.5612667478684531,0.3108695652173913,0.8,0.6980310880829016,0.4,0.01,0.6450704225352113,0.3333333333333333,0.5,0.01,0.4444444444444444,0.3333333333333333,0.6666666412353516,0.16666666666666666,0.41904761904761906,NA,0.5104166555404663,0.6346749226006192,0.6666666666666666,0.6235710984439994,0.7018417122946741,0.564025841550493,0.01,0.5273684210526316,NA,0.01,0.6991718426501036,0.01,0.25,0.16666666666666666,0.01,0.30000000000000004,0.009302325581395357,0.2535211267605634,0.6,0.442,0.6508678063421637,NA,0.37037037037037035,0.16611238244769258,0.2,0.7083333333333334,NA,0.8135483870967741
SGP,Singapore,0,0.9375000000000001,0.7046294926785979,0.7137103938406871,0.946512688041331,0.7424625623960067,0.8985692541856924,0.9617391304347827,0.7739968404423381,0.9820915926179082,NA,NA,0.7386666666666667,NA,0.2222222222222222,0.7333333587646484,0.4742703533026114,NA,NA,0.7068452572285321,0.8948,0.692,0.75,0.5666666665,NA,0.967391304347826,0.964044943820225,0.5,0.40351966873706,0.8888888888888888,0.6086956521739132,NA,0.653846153846154,0.7727272727272727,0.9753333333333334,0.8607594936708861,0.873170731707317,0.8382022471910113,0.9479993723521105,0.4064201777013471,0.5535225187067626,NA,NA,0.7670886075949367,0.8967741935483873,0.8888888888888888,NA,NA,1,0.9166666412353516,0.5373359481068034,0.7037037037037037,0.9597414046429621,NA,NA,0.795,NA,0.67,NA,0.8888888888888888,0.4166666539510091,NA,NA,NA,NA,NA,NA,NA,NA,0.8888888888888888,NA,0.4444444444444444,0.5816326530612245,0.47962112514351324,0.4608695652173913,0.8622222222222222,0.5748413156376225,0.5691377127584752,0.6666666666666667,0.47252747252747257,0.3386718169662755,0.498,1,0.7173333333333334,NA,NA,0.8125000000000001,0.43651921682378536,0.8826086987673898,1,0.5,0.2631578897175036,0.4444444444444444,NA,NA,NA,0.8947368421052632,NA,1,0.7713154689403167,0.9043478260869566,0.6,0.5398963730569949,NA,0.01,0.44994699379070124,NA,NA,0.6666666793823243,1,NA,0.8888888549804688,NA,0.6380952380952382,NA,0.625,0.005985552115583075,0.5,0.6075797257741489,0.38194790111166416,0.6231893913634818,NA,0.3703157894736842,NA,NA,0.7412008281573499,NA,NA,NA,0.01,0.99,0.8255813953488373,0.9492957746478873,NA,0.608,0.8714080647266084,NA,0.2222222222222222,NA,0.775,1,NA,0.8305376344086022
SXM,Sint Maarten (Dutch part),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,Slovak Republic,0,0.4375,0.7625795000739536,0.7450695883920639,0.7562680443701565,0.8478535773710482,0.6299847792998478,0.8563162055335968,0.7732385466034755,0.7019822282980177,NA,NA,0.5866666666666668,NA,1,0.5166666793823242,0.8521505376344086,NA,NA,0.9412202825072882,0.6406000000000001,0.538,1,0.8003333335,NA,0.5978260869565217,0.3202247191011236,0.9333333333333332,0.7850931677018633,0.8888888888888888,0.7608695652173914,0.8444444470935397,0.6474358974358975,0.7222222222222222,0.9516666666666668,0.4177215189873418,0.4817073170731707,0.44382022471910115,0.6259846226267064,0.66554886787045,0.7646477481293238,NA,0.8003533373588838,0.7025316455696203,0.5419354838709678,0.7037037037037037,0.6571007999637885,0.5719219967618127,0.9166666412353516,0.7916666412353516,0.6705687132297481,0.7037037037037037,0.593182486041728,NA,0.8706321735224363,0.6562500000000001,NA,0.67,NA,0.7777777777777778,0.3333333333333333,0.9425925925925926,0.8323108384458077,0.8572895277207392,0.9758620689655174,0.9380952380952382,0.9578059071729957,0.8990291262135922,NA,0.8888888888888888,NA,1,0.7193877551020408,0.8011481056257176,0.8043478260869565,0.7166666666666667,0.8143681477207155,0.8153608102405402,0.5863333333333334,0.7252747252747253,0.8683405140395187,NA,1,0.7066666666666667,0.6129032440000299,0.4136031858163132,0.859375,0.7996519216823786,0.5739130282483168,1,1,0.8157894736842105,0.7777777777777778,NA,NA,NA,0.7894736842105263,NA,1,0.45313641900121804,0.5543478260869565,1,0.9139896373056995,NA,0.01,0.6522792669998486,NA,NA,0.8611111450195312,1,NA,0.6388888740539551,NA,0.5634920634920635,0.8185941043083901,0.8333333587646484,0.29226006191950465,1,0.6386381143121246,0.6499751119960179,0.6696021761305679,NA,0.577421052631579,0.6902892596267377,NA,0.9627329192546584,NA,NA,NA,1,0.74,0.6511627906976745,0.6267605633802817,NA,0.655,0.6711731697768498,0.6798245781346371,0.7777777777777778,NA,1,0.9583333333333333,0.8751689819774005,0.9307526881720432
SVN,Slovenia,0,0.615,0.7889661292708179,0.8092981936630146,0.8693511624373196,0.8579034941763727,0.7426788432267885,0.8901818181818182,0.78173775671406,0.7338687628161312,NA,NA,0.7200000000000001,NA,0.925925925925926,NA,0.8943932411674348,NA,NA,NA,0.7842,0.308,NA,0.8003333335,NA,0.5847826086956521,0.46292134831460674,0.9666666666666667,0.8279503105590061,0.925925925925926,0.6217391304347827,0.8888888888888888,0.6076923076923078,0.813131313131313,0.7996666666666667,0.5012658227848101,0.4048780487804878,0.4876404494382023,0.6292483916522831,0.6961306964746345,0.7877170690385429,NA,0.863957587688676,0.7417721518987341,0.7451612903225806,0.7407407407407408,0.657439638390445,0.45112302662895837,NA,NA,0.6698144516518328,0.8888888888888888,0.6180429033205995,NA,0.896059685417132,0.5775,NA,0.934,NA,0.5555555555555556,NA,0.8796296296296297,0.8241308793456034,0.8860369609856263,0.9310344827586207,0.7126984126984128,0.748241912798875,0.8116504854368931,NA,0.8518518518518517,NA,1,0.7081632653061224,0.7368828932261768,0.7608695652173914,0.8066666666666666,0.7597518753606463,0.7441834294556197,0.5863333333333334,0.6989010989010989,0.6946070420442727,NA,1,0.7173333333333334,1,0.3508626828648274,0.8177083333333333,0.7928063814358232,NA,NA,NA,NA,0.8888888888888888,NA,NA,NA,0.7368421052631579,NA,1,0.5875152253349574,0.7456521739130435,NA,0.9305699481865285,NA,0.75,0.8157201272149024,NA,NA,NA,1,NA,NA,NA,0.7206349206349207,0.6507936507936508,NA,0.30319917440660477,1,0.6540748729009397,0.7485979757756761,0.7213532811968719,NA,0.5642105263157895,0.8136896430875088,NA,0.9772256728778468,NA,NA,NA,NA,0.84,0.6860465116279071,0.6394366197183099,NA,0.62,0.7590760798642828,0.5,0.9629629629629629,NA,1,1,0.6246604372134845,0.9655913978494624
